DateKey,AnioMes,ProductoID,CentroCostoID,VolumenPresupuestado,PrecioPresupuestadoUnit,CostoEstandarUnit,IngresosPresupuestados,CostoPresupuestado,MargenBrutoPresupuestado
20210101,2021-01,PRD-35,CC-202,4080,13805.28,6129.61,56325542.4,25008808.8,31316733.6
20210101,2021-01,PRD-36,CC-202,10064,11909.33,5457.48,119855497.12,54924078.72,64931418.4
20210101,2021-01,PRD-01,CC-203,232,4767.95,2337.34,1106164.4,542262.88,563901.52
20210101,2021-01,PRD-02,CC-203,966,6215.67,3650.89,6004337.22,3526759.74,2477577.48
20210101,2021-01,PRD-03,CC-203,0,10074.67,6022.14,0.0,0.0,0.0
20210101,2021-01,PRD-04,CC-203,374,9551.29,4695.48,3572182.46,1756109.52,1816072.94
20210101,2021-01,PRD-05,CC-203,680,12598.7,7432.02,8567116.0,5053773.6,3513342.4
20210101,2021-01,PRD-06,CC-203,737,5015.64,2533.25,3696526.68,1867005.25,1829521.43
20210101,2021-01,PRD-07,CC-203,165,7547.65,3953.9,1245362.25,652393.5,592968.75
20210101,2021-01,PRD-08,CC-203,186,11153.57,6408.96,2074564.02,1192066.56,882497.46
20210101,2021-01,PRD-09,CC-203,212,4838.05,2419.2,1025666.6,512870.4,512796.2
20210101,2021-01,PRD-10,CC-203,228,6537.21,3744.34,1490483.88,853709.52,636774.36
20210101,2021-01,PRD-11,CC-203,453,9473.93,6201.91,4291690.29,2809465.23,1482225.06
20210101,2021-01,PRD-12,CC-203,0,3839.71,1903.8,0.0,0.0,0.0
20210101,2021-01,PRD-13,CC-203,522,5657.5,3001.4,2953215.0,1566730.8,1386484.2
20210101,2021-01,PRD-14,CC-203,502,4673.21,2339.81,2345951.42,1174584.62,1171366.8
20210101,2021-01,PRD-15,CC-203,439,6566.9,3674.62,2882869.1,1613158.18,1269710.92
20210101,2021-01,PRD-16,CC-203,690,4536.39,2293.97,3130109.1,1582839.3,1547269.8
20210101,2021-01,PRD-17,CC-203,679,6121.74,3537.13,4156661.46,2401711.27,1754950.19
20210101,2021-01,PRD-18,CC-203,248,5963.69,2958.57,1478995.12,733725.36,745269.76
20210101,2021-01,PRD-19,CC-203,252,8444.96,4559.46,2128129.92,1148983.92,979146.0
20210101,2021-01,PRD-20,CC-203,164,11837.27,7668.97,1941312.28,1257711.08,683601.2
20210101,2021-01,PRD-21,CC-203,416,4260.27,2155.99,1772272.32,896891.84,875380.48
20210101,2021-01,PRD-22,CC-203,510,6005.13,3370.46,3062616.3,1718934.6,1343681.7
20210101,2021-01,PRD-23,CC-203,979,4031.88,2038.56,3947210.52,1995750.24,1951460.28
20210101,2021-01,PRD-24,CC-203,1911,5672.41,3169.01,10839975.51,6055978.11,4783997.4
20210101,2021-01,PRD-25,CC-203,866,3717.29,1857.11,3219173.14,1608257.26,1610915.88
20210101,2021-01,PRD-26,CC-203,519,4626.92,2828.84,2401371.48,1468167.96,933203.52
20210101,2021-01,PRD-27,CC-203,0,5727.44,2879.39,0.0,0.0,0.0
20210101,2021-01,PRD-28,CC-203,684,7942.75,4407.93,5432841.0,3015024.12,2417816.88
20210101,2021-01,PRD-29,CC-203,1314,4062.65,2095.73,5338322.1,2753789.22,2584532.88
20210101,2021-01,PRD-30,CC-203,353,6306.02,3271.01,2226025.06,1154666.53,1071358.53
20210101,2021-01,PRD-31,CC-203,1022,7845.21,3769.96,8017804.62,3852899.12,4164905.5
20210101,2021-01,PRD-32,CC-203,0,9029.23,3882.51,0.0,0.0,0.0
20210101,2021-01,PRD-33,CC-203,490,8209.25,3800.97,4022532.5,1862475.3,2160057.2
20210101,2021-01,PRD-34,CC-203,224,13424.05,6112.84,3006987.2,1369276.16,1637711.04
20210101,2021-01,PRD-35,CC-203,224,13646.04,6129.61,3056712.96,1373032.64,1683680.32
20210101,2021-01,PRD-36,CC-203,683,11969.62,5457.48,8175250.46,3727458.84,4447791.62
20210201,2021-02,PRD-01,CC-202,5632,4788.14,2337.34,26966804.48,13163898.88,13802905.6
20210201,2021-02,PRD-02,CC-202,2210,6220.07,3650.89,13746354.7,8068466.9,5677887.8
20210201,2021-02,PRD-03,CC-202,350,10005.96,6022.14,3502086.0,2107749.0,1394337.0
20210201,2021-02,PRD-04,CC-202,5604,9588.43,4695.48,53733561.72,26313469.92,27420091.8
20210201,2021-02,PRD-05,CC-202,877,12457.69,7432.02,10925394.13,6517881.54,4407512.59
20210201,2021-02,PRD-06,CC-202,6215,4999.31,2533.25,31070711.65,15744148.75,15326562.9
20210201,2021-02,PRD-07,CC-202,1361,7455.43,3953.9,10146840.23,5381257.9,4765582.33
20210201,2021-02,PRD-08,CC-202,173,11135.99,6408.96,1926526.27,1108750.08,817776.19
20210201,2021-02,PRD-09,CC-202,4922,4801.64,2419.2,23633672.08,11907302.4,11726369.68
20210201,2021-02,PRD-10,CC-202,1147,6500.21,3744.34,7455740.87,4294757.98,3160982.89
20210201,2021-02,PRD-11,CC-202,186,9564.92,6201.91,1779075.12,1153555.26,625519.86
20210201,2021-02,PRD-12,CC-202,5810,3845.75,1903.8,22343807.5,11061078.0,11282729.5
20210201,2021-02,PRD-13,CC-202,629,5635.53,3001.4,3544748.37,1887880.6,1656867.77
20210201,2021-02,PRD-14,CC-202,4557,4694.89,2339.81,21394613.73,10662514.17,10732099.56
20210201,2021-02,PRD-15,CC-202,1415,6554.09,3674.62,9274037.35,5199587.3,4074450.05
20210201,2021-02,PRD-16,CC-202,7853,4488.18,2293.97,35245677.54,18014546.41,17231131.13
20210201,2021-02,PRD-17,CC-202,536,6050.46,3537.13,3243046.56,1895901.68,1347144.88
20210201,2021-02,PRD-18,CC-202,3707,6033.78,2958.57,22367222.46,10967418.99,11399803.47
20210201,2021-02,PRD-19,CC-202,1934,8360.14,4559.46,16168510.76,8817995.64,7350515.12
20210201,2021-02,PRD-20,CC-202,175,11924.11,7668.97,2086719.25,1342069.75,744649.5
20210201,2021-02,PRD-21,CC-202,5784,4253.89,2155.99,24604499.76,12470246.16,12134253.6
20210201,2021-02,PRD-22,CC-202,923,6161.75,3370.46,5687295.25,3110934.58,2576360.67
20210201,2021-02,PRD-23,CC-202,8188,4047.34,2038.56,33139619.92,16691729.28,16447890.64
20210201,2021-02,PRD-24,CC-202,2076,5688.22,3169.01,11808744.72,6578864.76,5229879.96
20210201,2021-02,PRD-25,CC-202,12692,3710.31,1857.11,47091254.52,23570440.12,23520814.4
20210201,2021-02,PRD-26,CC-202,591,4696.77,2828.84,2775791.07,1671844.44,1103946.63
20210201,2021-02,PRD-27,CC-202,2039,5661.66,2879.39,11544124.74,5871076.21,5673048.53
20210201,2021-02,PRD-28,CC-202,2163,8003.75,4407.93,17312111.25,9534352.59,7777758.66
20210201,2021-02,PRD-29,CC-202,7576,4064.53,2095.73,30792879.28,15877250.48,14915628.8
20210201,2021-02,PRD-30,CC-202,1968,6366.91,3271.01,12530078.88,6437347.68,6092731.2
20210201,2021-02,PRD-31,CC-202,1026,7885.37,3769.96,8090389.62,3867978.96,4222410.66
20210201,2021-02,PRD-32,CC-202,784,9102.8,3882.51,7136595.2,3043887.84,4092707.36
20210201,2021-02,PRD-33,CC-202,414,8261.09,3800.97,3420091.26,1573601.58,1846489.68
20210201,2021-02,PRD-34,CC-202,4570,13330.53,6112.84,60920522.1,27935678.8,32984843.3
20210201,2021-02,PRD-35,CC-202,5132,13621.67,6129.61,69906410.44,31457158.52,38449251.92
20210201,2021-02,PRD-36,CC-202,8782,11992.35,5457.48,105316817.7,47927589.36,57389228.34
20210201,2021-02,PRD-01,CC-203,188,4722.16,2337.34,887766.08,439419.92,448346.16
20210201,2021-02,PRD-02,CC-203,1109,6136.08,3650.89,6804912.72,4048837.01,2756075.71
20210201,2021-02,PRD-03,CC-203,823,10084.16,6022.14,8299263.68,4956221.22,3343042.46
20210201,2021-02,PRD-04,CC-203,734,9480.98,4695.48,6959039.32,3446482.32,3512557.0
20210201,2021-02,PRD-05,CC-203,508,12479.47,7432.02,6339570.76,3775466.16,2564104.6
20210201,2021-02,PRD-06,CC-203,465,4942.81,2533.25,2298406.65,1177961.25,1120445.4
20210201,2021-02,PRD-07,CC-203,25,7555.66,3953.9,188891.5,98847.5,90044.0
20210201,2021-02,PRD-08,CC-203,252,11000.73,6408.96,2772183.96,1615057.92,1157126.04
20210201,2021-02,PRD-09,CC-203,374,4832.95,2419.2,1807523.3,904780.8,902742.5
20210201,2021-02,PRD-10,CC-203,1176,6516.64,3744.34,7663568.64,4403343.84,3260224.8
20210201,2021-02,PRD-11,CC-203,224,9405.6,6201.91,2106854.4,1389227.84,717626.56
20210201,2021-02,PRD-12,CC-203,513,3812.59,1903.8,1955858.67,976649.4,979209.27
20210201,2021-02,PRD-13,CC-203,384,5625.14,3001.4,2160053.76,1152537.6,1007516.16
20210201,2021-02,PRD-14,CC-203,223,4684.84,2339.81,1044719.32,521777.63,522941.69
20210201,2021-02,PRD-15,CC-203,418,6612.07,3674.62,2763845.26,1535991.16,1227854.1
20210201,2021-02,PRD-16,CC-203,527,4566.85,2293.97,2406729.95,1208922.19,1197807.76
20210201,2021-02,PRD-17,CC-203,552,6093.55,3537.13,3363639.6,1952495.76,1411143.84
20210201,2021-02,PRD-18,CC-203,190,5995.08,2958.57,1139065.2,562128.3,576936.9
20210201,2021-02,PRD-19,CC-203,682,8354.2,4559.46,5697564.4,3109551.72,2588012.68
20210201,2021-02,PRD-20,CC-203,0,11938.27,7668.97,0.0,0.0,0.0
20210201,2021-02,PRD-21,CC-203,1110,4253.3,2155.99,4721163.0,2393148.9,2328014.1
20210201,2021-02,PRD-22,CC-203,435,6111.35,3370.46,2658437.25,1466150.1,1192287.15
20210201,2021-02,PRD-23,CC-203,1216,4063.8,2038.56,4941580.8,2478888.96,2462691.84
20210201,2021-02,PRD-24,CC-203,328,5611.35,3169.01,1840522.8,1039435.28,801087.52
20210201,2021-02,PRD-25,CC-203,779,3684.89,1857.11,2870529.31,1446688.69,1423840.62
20210201,2021-02,PRD-26,CC-203,783,4701.12,2828.84,3680976.96,2214981.72,1465995.24
20210201,2021-02,PRD-27,CC-203,246,5729.04,2879.39,1409343.84,708329.94,701013.9
20210201,2021-02,PRD-28,CC-203,378,8024.42,4407.93,3033230.76,1666197.54,1367033.22
20210201,2021-02,PRD-29,CC-203,1077,4055.36,2095.73,4367622.72,2257101.21,2110521.51
20210201,2021-02,PRD-30,CC-203,114,6308.04,3271.01,719116.56,372895.14,346221.42
20210201,2021-02,PRD-31,CC-203,575,7878.37,3769.96,4530062.75,2167727.0,2362335.75
20210201,2021-02,PRD-32,CC-203,52,9082.37,3882.51,472283.24,201890.52,270392.72
20210201,2021-02,PRD-33,CC-203,359,8155.86,3800.97,2927953.74,1364548.23,1563405.51
20210201,2021-02,PRD-34,CC-203,32,13255.12,6112.84,424163.84,195610.88,228552.96
20210201,2021-02,PRD-35,CC-203,146,13683.93,6129.61,1997853.78,894923.06,1102930.72
20210201,2021-02,PRD-36,CC-203,174,12026.72,5457.48,2092649.28,949601.52,1143047.76
20210301,2021-03,PRD-01,CC-202,9138,4709.64,2337.34,43036690.32,21358612.92,21678077.4
20210301,2021-03,PRD-02,CC-202,1876,6175.75,3650.89,11585707.0,6849069.64,4736637.36
20210301,2021-03,PRD-03,CC-202,722,10064.18,6022.14,7266337.96,4347985.08,2918352.88
20210301,2021-03,PRD-04,CC-202,6684,9494.64,4695.48,63462173.76,31384588.32,32077585.44
20210301,2021-03,PRD-05,CC-202,1216,12542.3,7432.02,15251436.8,9037336.32,6214100.48
20210301,2021-03,PRD-06,CC-202,8441,5019.63,2533.25,42370696.83,21383163.25,20987533.58
20210301,2021-03,PRD-07,CC-202,1738,7551.15,3953.9,13123898.7,6871878.2,6252020.5
20210301,2021-03,PRD-08,CC-202,149,11062.87,6408.96,1648367.63,954935.04,693432.59
20210301,2021-03,PRD-09,CC-202,4676,4796.98,2419.2,22430678.48,11312179.2,11118499.28
20210301,2021-03,PRD-10,CC-202,483,6555.74,3744.34,3166422.42,1808516.22,1357906.2
20210301,2021-03,PRD-11,CC-202,356,9446.57,6201.91,3362978.92,2207879.96,1155098.96
20210301,2021-03,PRD-12,CC-202,5016,3843.01,1903.8,19276538.16,9549460.8,9727077.36
20210301,2021-03,PRD-13,CC-202,1106,5618.19,3001.4,6213718.14,3319548.4,2894169.74
20210301,2021-03,PRD-14,CC-202,6033,4724.76,2339.81,28504477.08,14116073.73,14388403.35
20210301,2021-03,PRD-15,CC-202,3092,6632.01,3674.62,20506174.92,11361925.04,9144249.88
20210301,2021-03,PRD-16,CC-202,6304,4581.55,2293.97,28882091.2,14461186.88,14420904.32
20210301,2021-03,PRD-17,CC-202,1469,6140.55,3537.13,9020467.95,5196043.97,3824423.98
20210301,2021-03,PRD-18,CC-202,3012,5942.93,2958.57,17900105.16,8911212.84,8988892.32
20210301,2021-03,PRD-19,CC-202,1547,8323.73,4559.46,12876810.31,7053484.62,5823325.69
20210301,2021-03,PRD-20,CC-202,589,11843.89,7668.97,6976051.21,4517023.33,2459027.88
20210301,2021-03,PRD-21,CC-202,6764,4238.9,2155.99,28671919.6,14583116.36,14088803.24
20210301,2021-03,PRD-22,CC-202,1097,6123.35,3370.46,6717314.95,3697394.62,3019920.33
20210301,2021-03,PRD-23,CC-202,9724,4037.28,2038.56,39258510.72,19822957.44,19435553.28
20210301,2021-03,PRD-24,CC-202,3291,5601.19,3169.01,18433516.29,10429211.91,8004304.38
20210301,2021-03,PRD-25,CC-202,18017,3712.59,1857.11,66889734.03,33459550.87,33430183.16
20210301,2021-03,PRD-26,CC-202,2381,4622.9,2828.84,11007124.9,6735468.04,4271656.86
20210301,2021-03,PRD-27,CC-202,2036,5691.89,2879.39,11588688.04,5862438.04,5726250.0
20210301,2021-03,PRD-28,CC-202,1796,8076.71,4407.93,14505771.16,7916642.28,6589128.88
20210301,2021-03,PRD-29,CC-202,8164,4075.01,2095.73,33268381.64,17109539.72,16158841.92
20210301,2021-03,PRD-30,CC-202,1574,6258.07,3271.01,9850202.18,5148569.74,4701632.44
20210301,2021-03,PRD-31,CC-202,2188,7873.43,3769.96,17227064.84,8248672.48,8978392.36
20210301,2021-03,PRD-32,CC-202,425,9010.77,3882.51,3829577.25,1650066.75,2179510.5
20210301,2021-03,PRD-33,CC-202,702,8257.61,3800.97,5796842.22,2668280.94,3128561.28
20210301,2021-03,PRD-34,CC-202,6031,13335.22,6112.84,80424711.82,36866538.04,43558173.78
20210301,2021-03,PRD-35,CC-202,4507,13632.94,6129.61,61443660.58,27626152.27,33817508.31
20210301,2021-03,PRD-36,CC-202,11750,11933.61,5457.48,140219917.5,64125390.0,76094527.5
20210301,2021-03,PRD-01,CC-203,318,4785.13,2337.34,1521671.34,743274.12,778397.22
20210301,2021-03,PRD-02,CC-203,1136,6191.88,3650.89,7033975.68,4147411.04,2886564.64
20210301,2021-03,PRD-03,CC-203,942,9961.36,6022.14,9383601.12,5672855.88,3710745.24
20210301,2021-03,PRD-04,CC-203,156,9557.54,4695.48,1490976.24,732494.88,758481.36
20210301,2021-03,PRD-05,CC-203,22,12443.43,7432.02,273755.46,163504.44,110251.02
20210301,2021-03,PRD-06,CC-203,0,4991.94,2533.25,0.0,0.0,0.0
20210301,2021-03,PRD-07,CC-203,269,7566.66,3953.9,2035431.54,1063599.1,971832.44
20210301,2021-03,PRD-08,CC-203,712,11057.99,6408.96,7873288.88,4563179.52,3310109.36
20210301,2021-03,PRD-09,CC-203,660,4732.48,2419.2,3123436.8,1596672.0,1526764.8
20210301,2021-03,PRD-10,CC-203,574,6500.33,3744.34,3731189.42,2149251.16,1581938.26
20210301,2021-03,PRD-11,CC-203,397,9502.34,6201.91,3772428.98,2462158.27,1310270.71
20210301,2021-03,PRD-12,CC-203,1157,3876.43,1903.8,4485029.51,2202696.6,2282332.91
20210301,2021-03,PRD-13,CC-203,477,5603.03,3001.4,2672645.31,1431667.8,1240977.51
20210301,2021-03,PRD-14,CC-203,211,4752.8,2339.81,1002840.8,493699.91,509140.89
20210301,2021-03,PRD-15,CC-203,749,6650.21,3674.62,4981007.29,2752290.38,2228716.91
20210301,2021-03,PRD-16,CC-203,59,4540.96,2293.97,267916.64,135344.23,132572.41
20210301,2021-03,PRD-17,CC-203,430,6058.18,3537.13,2605017.4,1520965.9,1084051.5
20210301,2021-03,PRD-18,CC-203,323,5997.13,2958.57,1937072.99,955618.11,981454.88
20210301,2021-03,PRD-19,CC-203,1369,8418.3,4559.46,11524652.7,6241900.74,5282751.96
20210301,2021-03,PRD-20,CC-203,170,11938.02,7668.97,2029463.4,1303724.9,725738.5
20210301,2021-03,PRD-21,CC-203,482,4260.68,2155.99,2053647.76,1039187.18,1014460.58
20210301,2021-03,PRD-22,CC-203,506,6116.2,3370.46,3094797.2,1705452.76,1389344.44
20210301,2021-03,PRD-23,CC-203,570,4016.8,2038.56,2289576.0,1161979.2,1127596.8
20210301,2021-03,PRD-24,CC-203,683,5677.57,3169.01,3877780.31,2164433.83,1713346.48
20210301,2021-03,PRD-25,CC-203,962,3720.15,1857.11,3578784.3,1786539.82,1792244.48
20210301,2021-03,PRD-26,CC-203,1138,4714.14,2828.84,5364691.32,3219219.92,2145471.4
20210301,2021-03,PRD-27,CC-203,0,5709.47,2879.39,0.0,0.0,0.0
20210301,2021-03,PRD-28,CC-203,278,7993.61,4407.93,2222223.58,1225404.54,996819.04
20210301,2021-03,PRD-29,CC-203,1009,4026.7,2095.73,4062940.3,2114591.57,1948348.73
20210301,2021-03,PRD-30,CC-203,807,6374.85,3271.01,5144503.95,2639705.07,2504798.88
20210301,2021-03,PRD-31,CC-203,454,7842.82,3769.96,3560640.28,1711561.84,1849078.44
20210301,2021-03,PRD-32,CC-203,39,9052.3,3882.51,353039.7,151417.89,201621.81
20210301,2021-03,PRD-33,CC-203,145,8168.93,3800.97,1184494.85,551140.65,633354.2
20210301,2021-03,PRD-34,CC-203,310,13388.09,6112.84,4150307.9,1894980.4,2255327.5
20210301,2021-03,PRD-35,CC-203,179,13644.45,6129.61,2442356.55,1097200.19,1345156.36
20210301,2021-03,PRD-36,CC-203,662,11988.72,5457.48,7936532.64,3612851.76,4323680.88
20210401,2021-04,PRD-01,CC-202,5746,4732.79,2337.34,27194611.34,13430355.64,13764255.7
20210401,2021-04,PRD-02,CC-202,2353,6143.39,3650.89,14455396.67,8590544.17,5864852.5
20210401,2021-04,PRD-03,CC-202,505,10050.61,6022.14,5075558.05,3041180.7,2034377.35
20210401,2021-04,PRD-04,CC-202,5360,9577.12,4695.48,51333363.2,25167772.8,26165590.4
20210401,2021-04,PRD-05,CC-202,590,12559.26,7432.02,7409963.4,4384891.8,3025071.6
20210401,2021-04,PRD-06,CC-202,6759,5033.87,2533.25,34023927.33,17122236.75,16901690.58
20210401,2021-04,PRD-07,CC-202,792,7571.62,3953.9,5996723.04,3131488.8,2865234.24
20210401,2021-04,PRD-08,CC-202,0,11137.9,6408.96,0.0,0.0,0.0
20210401,2021-04,PRD-09,CC-202,4148,4822.79,2419.2,20004932.92,10034841.6,9970091.32
20210401,2021-04,PRD-10,CC-202,983,6557.56,3744.34,6446081.48,3680686.22,2765395.26
20210401,2021-04,PRD-11,CC-202,238,9459.55,6201.91,2251372.9,1476054.58,775318.32
20210401,2021-04,PRD-12,CC-202,7832,3855.67,1903.8,30197607.44,14910561.6,15287045.84
20210401,2021-04,PRD-13,CC-202,1874,5632.21,3001.4,10554761.54,5624623.6,4930137.94
20210401,2021-04,PRD-14,CC-202,6425,4683.55,2339.81,30091808.75,15033279.25,15058529.5
20210401,2021-04,PRD-15,CC-202,1578,6674.48,3674.62,10532329.44,5798550.36,4733779.08
20210401,2021-04,PRD-16,CC-202,8183,4478.7,2293.97,36649202.1,18771556.51,17877645.59
20210401,2021-04,PRD-17,CC-202,1477,6128.75,3537.13,9052163.75,5224341.01,3827822.74
20210401,2021-04,PRD-18,CC-202,4089,5973.39,2958.57,24425191.71,12097592.73,12327598.98
20210401,2021-04,PRD-19,CC-202,1729,8307.97,4559.46,14364480.13,7883306.34,6481173.79
20210401,2021-04,PRD-20,CC-202,0,11915.16,7668.97,0.0,0.0,0.0
20210401,2021-04,PRD-21,CC-202,7251,4210.12,2155.99,30527580.12,15633083.49,14894496.63
20210401,2021-04,PRD-22,CC-202,1111,6155.66,3370.46,6838938.26,3744581.06,3094357.2
20210401,2021-04,PRD-23,CC-202,8925,4032.73,2038.56,35992115.25,18194148.0,17797967.25
20210401,2021-04,PRD-24,CC-202,3135,5658.11,3169.01,17738174.85,9934846.35,7803328.5
20210401,2021-04,PRD-25,CC-202,11702,3681.58,1857.11,43081849.16,21731901.22,21349947.94
20210401,2021-04,PRD-26,CC-202,897,4679.4,2828.84,4197421.8,2537469.48,1659952.32
20210401,2021-04,PRD-27,CC-202,1859,5671.73,2879.39,10543746.07,5352786.01,5190960.06
20210401,2021-04,PRD-28,CC-202,1736,8042.54,4407.93,13961849.44,7652166.48,6309682.96
20210401,2021-04,PRD-29,CC-202,10106,4061.64,2095.73,41046933.84,21179447.38,19867486.46
20210401,2021-04,PRD-30,CC-202,1046,6265.61,3271.01,6553828.06,3421476.46,3132351.6
20210401,2021-04,PRD-31,CC-202,2478,7919.7,3769.96,19625016.6,9341960.88,10283055.72
20210401,2021-04,PRD-32,CC-202,167,9012.09,3882.51,1505019.03,648379.17,856639.86
20210401,2021-04,PRD-33,CC-202,864,8209.94,3800.97,7093388.16,3284038.08,3809350.08
20210401,2021-04,PRD-34,CC-202,5346,13317.59,6112.84,71195836.14,32679242.64,38516593.5
20210401,2021-04,PRD-35,CC-202,7121,13572.69,6129.61,96651125.49,43648952.81,53002172.68
20210401,2021-04,PRD-36,CC-202,10905,11964.53,5457.48,130473199.65,59513819.4,70959380.25
20210401,2021-04,PRD-01,CC-203,241,4749.73,2337.34,1144684.93,563298.94,581385.99
20210401,2021-04,PRD-02,CC-203,433,6155.22,3650.89,2665210.26,1580835.37,1084374.89
20210401,2021-04,PRD-03,CC-203,767,10064.87,6022.14,7719755.29,4618981.38,3100773.91
20210401,2021-04,PRD-04,CC-203,114,9496.06,4695.48,1082550.84,535284.72,547266.12
20210401,2021-04,PRD-05,CC-203,171,12526.91,7432.02,2142101.61,1270875.42,871226.19
20210401,2021-04,PRD-06,CC-203,804,4998.2,2533.25,4018552.8,2036733.0,1981819.8
20210401,2021-04,PRD-07,CC-203,457,7498.8,3953.9,3426951.6,1806932.3,1620019.3
20210401,2021-04,PRD-08,CC-203,158,11101.32,6408.96,1754008.56,1012615.68,741392.88
20210401,2021-04,PRD-09,CC-203,322,4815.86,2419.2,1550706.92,778982.4,771724.52
20210401,2021-04,PRD-10,CC-203,824,6629.2,3744.34,5462460.8,3085336.16,2377124.64
20210401,2021-04,PRD-11,CC-203,520,9550.97,6201.91,4966504.4,3224993.2,1741511.2
20210401,2021-04,PRD-12,CC-203,529,3879.35,1903.8,2052176.15,1007110.2,1045065.95
20210401,2021-04,PRD-13,CC-203,0,5598.5,3001.4,0.0,0.0,0.0
20210401,2021-04,PRD-14,CC-203,1084,4686.39,2339.81,5080046.76,2536354.04,2543692.72
20210401,2021-04,PRD-15,CC-203,527,6689.19,3674.62,3525203.13,1936524.74,1588678.39
20210401,2021-04,PRD-16,CC-203,921,4526.98,2293.97,4169348.58,2112746.37,2056602.21
20210401,2021-04,PRD-17,CC-203,730,6135.88,3537.13,4479192.4,2582104.9,1897087.5
20210401,2021-04,PRD-18,CC-203,235,6016.67,2958.57,1413917.45,695263.95,718653.5
20210401,2021-04,PRD-19,CC-203,1082,8379.46,4559.46,9066575.72,4933335.72,4133240.0
20210401,2021-04,PRD-20,CC-203,135,11834.17,7668.97,1597612.95,1035310.95,562302.0
20210401,2021-04,PRD-21,CC-203,353,4276.2,2155.99,1509498.6,761064.47,748434.13
20210401,2021-04,PRD-22,CC-203,150,6053.8,3370.46,908070.0,505569.0,402501.0
20210401,2021-04,PRD-23,CC-203,1180,4047.18,2038.56,4775672.4,2405500.8,2370171.6
20210401,2021-04,PRD-24,CC-203,1150,5605.07,3169.01,6445830.5,3644361.5,2801469.0
